anchor_id,episode_id,episode_margin,episode_margin_hard,episode_margin_soft,evolve_step,ge_episode_hard_boundary_hit,ge_episode_hard_gate_pass,ge_episode_margin,ge_episode_margin_hard,ge_episode_margin_soft,ge_evolve_step_e,ge_stress_lambda,hard_gate_pass,metric_source_map,missing_reasons,pc_ratio,pc_ratio_raw,perturbation_seed,perturbation_type,phase_label,proposition_satisfied_fraction,q_ratio,q_ratio_raw,rebound_c_rec,rec_ratio,rec_ratio_raw,safe_ratio,safe_ratio_raw,safety_load,stab_ratio,stab_ratio_raw,stability_load,stress_lambda,task_family,task_percent_complete,valid
78,78,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0,1,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0.6,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,17.06359130721508,2.0,2.051150740703104,2.0,50000.00000000001,0.0,1.3714191674114233,1.3714191674114233,0.14583333333333334,0.6,placement_only,1.0,1
60,60,-0.8604967262203975,-0.8604967262203975,-0.6921531250149606,0,1,0,-0.8604967262203975,-0.8604967262203975,-0.6921531250149606,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.4761904761904762,0.4761904761904762,0,irrelevant_perturbation,stress_sweep,0.3333333333333333,0.4761904761904762,0.4761904761904762,250.8901684686791,0.13950327377960248,0.13950327377960248,2.0,50000.00000000001,0.0,1.16362959342782,1.16362959342782,0.171875,0.6,placement_only,0.3333333333333333,1
81,81,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0,1,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0.6,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,24.085371161800346,1.4531641763671963,1.4531641763671963,2.0,50000.00000000001,0.0,1.107686172815043,1.107686172815043,0.18055555555555555,0.6,placement_only,1.0,1
1,1,-0.3243420597613549,-0.3243420597613549,-0.09074572373956957,0,1,0,-0.3243420597613549,-0.3243420597613549,-0.09074572373956957,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,51.80135870523466,0.6756579402386451,0.6756579402386451,2.0,50000.00000000001,0.0,1.1428506122822157,1.1428506122822157,0.175,0.6,placement_only,1.0,1
11,11,-0.062073364069740844,-0.062073364069740844,-0.01023191648092947,0,1,0,-0.062073364069740844,-0.062073364069740844,-0.01023191648092947,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,33.601842065676564,1.041609531107882,1.041609531107882,2.0,50000.00000000001,0.0,0.9379266359302592,0.9379266359302592,0.21323529411764705,0.6,placement_only,1.0,1
9,9,-0.36970363129411543,-0.36970363129411543,-0.04485591162084335,0,1,0,-0.36970363129411543,-0.36970363129411543,-0.04485591162084335,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,55.52943203776523,0.6302963687058846,0.6302963687058846,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.6,placement_only,1.0,1
80,80,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0.6,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,16.097291788467214,2.0,2.1742786479646745,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.6,placement_only,1.0,1
126,126,-0.5034495086770818,-0.5034495086770818,-0.03743904005282661,0,1,0,-0.5034495086770818,-0.5034495086770818,-0.03743904005282661,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,18.216841405703207,1.9212989397680924,1.9212989397680924,2.0,50000.00000000001,0.0,0.4965504913229181,0.4965504913229181,0.4027777777777778,0.6,spatial_relation,1.0,1
125,125,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,1,0,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.7142857142857143,0.7142857142857143,0,irrelevant_perturbation,stress_sweep,0.5,0.7142857142857143,0.7142857142857143,16.540374684141714,2.0,2.11603416200254,2.0,50000.00000000001,0.0,0.9846105373019702,0.9846105373019702,0.203125,0.6,spatial_relation,0.5,1
129,129,-0.7312329896531682,-0.7312329896531682,-0.39193452805695306,0,1,0,-0.7312329896531682,-0.7312329896531682,-0.39193452805695306,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,130.22431468083474,0.2687670103468318,0.2687670103468318,2.0,50000.00000000001,0.0,0.9473639335392622,0.9473639335392622,0.2111111111111111,0.6,spatial_relation,1.0,1
79,79,-0.48228177159726304,-0.48228177159726304,-0.026855171512917275,0,1,0,-0.48228177159726304,-0.48228177159726304,-0.026855171512917275,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,0.0,2.0,35000000.0,2.0,50000.00000000001,0.0,0.517718228402737,0.517718228402737,0.3863095238095238,0.8,placement_only,1.0,1
127,127,-1.0,-1.0,-1.0,0,1,0,-1.0,-1.0,-1.0,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.0,0.0,0,irrelevant_perturbation,stress_sweep,0.0,0.0,0.0,36.00252818018697,0.9721539235432748,0.9721539235432748,2.0,50000.00000000001,0.0,1.010521209998097,1.010521209998097,0.19791666666666666,0.8,placement_only,0.0,1
78,78,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0,1,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0.8,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,17.150277325277248,2.0,2.0407832069065965,2.0,50000.00000000001,0.0,1.3714191674114233,1.3714191674114233,0.14583333333333334,0.8,placement_only,1.0,1
60,60,0.048597514886023596,0.048597514886023596,0.10611355415692181,0,0,1,0.048597514886023596,0.048597514886023596,0.10611355415692181,0,0.8,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,33.377915219651065,1.0485975148860236,1.0485975148860236,2.0,50000.00000000001,0.0,1.16362959342782,1.16362959342782,0.171875,0.8,placement_only,1.0,1
81,81,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0,1,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0.8,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,10.397192164965388,2.0,3.3662931374533636,2.0,50000.00000000001,0.0,1.107686172815043,1.107686172815043,0.18055555555555555,0.8,placement_only,1.0,1
1,1,-1.0,-1.0,-1.0,0,1,0,-1.0,-1.0,-1.0,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.0,0.0,0,irrelevant_perturbation,stress_sweep,0.0,0.0,0.0,620.8610963830671,0.05637331787661554,0.05637331787661554,2.0,50000.00000000001,0.0,1.1428506122822157,1.1428506122822157,0.175,0.8,placement_only,0.0,1
11,11,-0.062073364069740844,-0.062073364069740844,-0.03418371724134195,0,1,0,-0.062073364069740844,-0.062073364069740844,-0.03418371724134195,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,35.2216867829687,0.993705929587057,0.993705929587057,2.0,50000.00000000001,0.0,0.9379266359302592,0.9379266359302592,0.21323529411764705,0.8,placement_only,1.0,1
9,9,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0.8,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,7.006534895322208,2.0,4.9953358582473175,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.8,placement_only,1.0,1
80,80,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0.8,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,17.821462907544568,1.9639239616664173,1.9639239616664173,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.8,placement_only,1.0,1
126,126,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,0,1,0,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.4761904761904762,0.4761904761904762,0,irrelevant_perturbation,stress_sweep,0.3333333333333333,0.4761904761904762,0.4761904761904762,16.230582581599897,2.0,2.1564227696457197,2.0,50000.00000000001,0.0,0.4965504913229181,0.4965504913229181,0.4027777777777778,0.8,spatial_relation,0.3333333333333333,1
125,125,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,1,0,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.7142857142857143,0.7142857142857143,0,irrelevant_perturbation,stress_sweep,0.5,0.7142857142857143,0.7142857142857143,7.577497472527844,2.0,4.6189385754272605,2.0,50000.00000000001,0.0,0.9846105373019702,0.9846105373019702,0.203125,0.8,spatial_relation,0.5,1
129,129,-0.45260459174463685,-0.45260459174463685,-0.3691594387294612,0,1,0,-0.45260459174463685,-0.45260459174463685,-0.3691594387294612,0,0.8,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.7142857142857143,0.7142857142857143,0,irrelevant_perturbation,stress_sweep,0.5,0.7142857142857143,0.7142857142857143,63.939154265387785,0.5473954082553631,0.5473954082553631,2.0,50000.00000000001,0.0,0.9473639335392622,0.9473639335392622,0.2111111111111111,0.8,spatial_relation,0.5,1
79,79,-0.48228177159726304,-0.48228177159726304,-0.09192555490030485,0,1,0,-0.48228177159726304,-0.48228177159726304,-0.09192555490030485,0,1.0,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,26.955616292316634,1.2984306617966532,1.2984306617966532,2.0,50000.00000000001,0.0,0.517718228402737,0.517718228402737,0.3863095238095238,1.0,placement_only,1.0,1
127,127,0.010521209998096914,0.010521209998096914,0.21954631928476287,0,0,1,0.010521209998096914,0.010521209998096914,0.21954631928476287,0,1.0,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,19.884921663223032,1.7601275394815667,1.7601275394815667,2.0,50000.00000000001,0.0,1.010521209998097,1.010521209998097,0.19791666666666666,1.0,placement_only,1.0,1
78,78,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0,1,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,1.0,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,5.782062432989384,2.0,6.053202356845237,2.0,50000.00000000001,0.0,1.3714191674114233,1.3714191674114233,0.14583333333333334,1.0,placement_only,1.0,1
60,60,-0.7442318556247833,-0.7442318556247833,-0.29030113109848166,0,1,0,-0.7442318556247833,-0.7442318556247833,-0.29030113109848166,0,1.0,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,136.84268551006966,0.2557681443752166,0.2557681443752166,2.0,50000.00000000001,0.0,1.16362959342782,1.16362959342782,0.171875,1.0,placement_only,1.0,1
81,81,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0,1,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,1.0,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,9.737381175445526,2.0,3.5943952254701976,2.0,50000.00000000001,0.0,1.107686172815043,1.107686172815043,0.18055555555555555,1.0,placement_only,1.0,1
80,80,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,1.0,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,12.751903924964001,2.0,2.744687966695988,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,1.0,placement_only,1.0,1
126,126,-1.0,-1.0,-1.0,0,1,0,-1.0,-1.0,-1.0,0,1.0,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.0,0.0,0,irrelevant_perturbation,stress_sweep,0.0,0.0,0.0,0.0,2.0,35000000.0,2.0,50000.00000000001,0.0,0.4965504913229181,0.4965504913229181,0.4027777777777778,1.0,spatial_relation,0.0,1
125,125,-0.015389462698029766,-0.015389462698029766,0.20659098293669942,0,0,1,-0.015389462698029766,-0.015389462698029766,0.20659098293669942,0,1.0,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,12.423623987185122,2.0,2.8172131753898113,2.0,50000.00000000001,0.0,0.9846105373019702,0.9846105373019702,0.203125,1.0,spatial_relation,1.0,1
129,129,-0.3094131177721652,-0.3094131177721652,-0.22613513031465393,0,1,0,-0.3094131177721652,-0.3094131177721652,-0.22613513031465393,0,1.0,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.8571428571428572,0.8571428571428572,0,irrelevant_perturbation,stress_sweep,0.6,0.8571428571428572,0.8571428571428572,50.6815293051948,0.6905868822278348,0.6905868822278348,2.0,50000.00000000001,0.0,0.9473639335392622,0.9473639335392622,0.2111111111111111,1.0,spatial_relation,0.6,1
1,1,-0.8970001217401785,-0.8970001217401785,-0.37707475472898133,0,1,0,-0.8970001217401785,-0.8970001217401785,-0.37707475472898133,0,1.0,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,339.80622587447294,0.1029998782598215,0.1029998782598215,2.0,50000.00000000001,0.0,1.1428506122822157,1.1428506122822157,0.175,1.0,placement_only,1.0,1
11,11,-0.062073364069740844,-0.062073364069740844,0.18324903225084377,0,1,0,-0.062073364069740844,-0.062073364069740844,0.18324903225084377,0,1.0,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,11.259821879680217,2.0,3.108397030219894,2.0,50000.00000000001,0.0,0.9379266359302592,0.9379266359302592,0.21323529411764705,1.0,placement_only,1.0,1
9,9,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,1.0,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,6.891234472729265,2.0,5.07891511449663,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,1.0,placement_only,1.0,1
